Id,MPEG-1,MPEG-2,MPEG-4,QuickTime,RealMedia,Year,Genre,Keywords,Duration,Color,Sound,Amount of Motion,Language,Sponsor,Contributing Organization,Transcript Available,Digitization Date,Digitizing Organization
630,http://www.ibiblio.org/openvideo/video/cmu/BOR12_005.mpg,,,,,1986,Documentary,,00:01:33,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
631,http://www.ibiblio.org/openvideo/video/cmu/BOR12_006.mpg,,,,,1986,Documentary,,00:01:11,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
632,http://www.ibiblio.org/openvideo/video/cmu/BOR12_007.mpg,,,,,1986,Documentary,,00:01:35,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
633,http://www.ibiblio.org/openvideo/video/cmu/BOR12_008.mpg,,,,,1986,Documentary,,00:01:33,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
634,http://www.ibiblio.org/openvideo/video/cmu/BOR12_009.mpg,,,,,1986,Documentary,,00:00:55,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
635,http://www.ibiblio.org/openvideo/video/cmu/BOR14_001.mpg,,,,,1987,Documentary,,00:01:30,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
636,http://www.ibiblio.org/openvideo/video/cmu/BOR14_002.mpg,,,,,1987,Documentary,,00:01:41,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
637,http://www.ibiblio.org/openvideo/video/cmu/BOR14_003.mpg,,,,,1987,Documentary,,00:01:49,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
638,http://www.ibiblio.org/openvideo/video/cmu/BOR14_004.mpg,,,,,1987,Documentary,,00:01:27,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
639,http://www.ibiblio.org/openvideo/video/cmu/BOR14_005.mpg,,,,,1987,Documentary,,00:02:54,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
640,http://www.ibiblio.org/openvideo/video/cmu/BOR14_006.mpg,,,,,1987,Documentary,,00:01:31,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
641,http://www.ibiblio.org/openvideo/video/cmu/BOR14_007.mpg,,,,,1987,Documentary,,00:00:10,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
642,http://www.ibiblio.org/openvideo/video/cmu/BOR17_001.mpg,,,,,1997,Documentary,Construction;Dam,00:01:22,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
643,http://www.ibiblio.org/openvideo/video/cmu/BOR17_002.mpg,,,,,1997,Documentary,Construction;Dam,00:01:16,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
644,http://www.ibiblio.org/openvideo/video/cmu/BOR17_003.mpg,,,,,1997,Documentary,Construction;Dam,00:02:17,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
645,http://www.ibiblio.org/openvideo/video/cmu/BOR17_004.mpg,,,,,1997,Documentary,Construction;Dam,00:01:36,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
646,http://www.ibiblio.org/openvideo/video/cmu/BOR17_005.mpg,,,,,1997,Documentary,Construction;Dam,00:03:13,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
647,http://www.ibiblio.org/openvideo/video/cmu/BOR17_006.mpg,,,,,1997,Documentary,Construction;Dam,00:00:49,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
648,http://www.ibiblio.org/openvideo/video/cmu/BOR17_007.mpg,,,,,1997,Documentary,Construction;Dam,00:03:04,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
649,http://www.ibiblio.org/openvideo/video/cmu/BOR17_008.mpg,,,,,1997,Documentary,Construction;Dam,00:04:18,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
650,http://www.ibiblio.org/openvideo/video/cmu/BOR17_009.mpg,,,,,1997,Documentary,Construction;Dam,00:04:05,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
651,http://www.ibiblio.org/openvideo/video/cmu/BOR17_010.mpg,,,,,1997,Documentary,Construction;Dam,00:03:27,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
652,http://www.ibiblio.org/openvideo/video/cmu/BOR17_011.mpg,,,,,1997,Documentary,Construction;Dam,00:02:02,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
653,http://www.ibiblio.org/openvideo/video/cmu/BOR19_001.mpg,,,,,1986,Documentary,,00:00:50,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
654,http://www.ibiblio.org/openvideo/video/cmu/BOR19_002.mpg,,,,,1986,Documentary,,00:02:13,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
655,http://www.ibiblio.org/openvideo/video/cmu/BOR19_003.mpg,,,,,1986,Documentary,,00:01:25,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
656,http://www.ibiblio.org/openvideo/video/cmu/BOR19_004.mpg,,,,,1986,Documentary,,00:02:03,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
657,http://www.ibiblio.org/openvideo/video/cmu/BOR19_005.mpg,,,,,1986,Documentary,,00:00:33,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
658,http://www.ibiblio.org/openvideo/video/cmu/BOR19_006.mpg,,,,,1986,Documentary,,00:01:42,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
659,http://www.ibiblio.org/openvideo/video/cmu/BOR19_007.mpg,,,,,1986,Documentary,,00:01:14,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
660,http://www.ibiblio.org/openvideo/video/cmu/BOR19_008.mpg,,,,,1986,Documentary,,00:01:12,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
661,http://www.ibiblio.org/openvideo/video/cmu/BOR10_008.mpg,,,,,1990,Documentary,,00:01:01,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
662,http://www.ibiblio.org/openvideo/video/cmu/BOR10_009.mpg,,,,,1990,Documentary,,00:00:49,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
663,http://www.ibiblio.org/openvideo/video/cmu/BOR10_010.mpg,,,,,1990,Documentary,,00:01:24,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
664,http://www.ibiblio.org/openvideo/video/cmu/BOR10_011.mpg,,,,,1990,Documentary,,00:01:22,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
665,http://www.ibiblio.org/openvideo/video/cmu/BOR10_012.mpg,,,,,1990,Documentary,,00:00:35,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
666,http://www.ibiblio.org/openvideo/video/cmu/BOR10_013.mpg,,,,,1990,Documentary,,00:00:13,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
667,http://www.ibiblio.org/openvideo/video/cmu/BOR11_001.mpg,,,,,1997,Documentary,,00:02:22,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
668,http://www.ibiblio.org/openvideo/video/cmu/BOR08_005.mpg,,,,,1996,Documentary,,00:01:55,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
669,http://www.ibiblio.org/openvideo/video/cmu/BOR08_006.mpg,,,,,1996,Documentary,,00:02:32,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
670,http://www.ibiblio.org/openvideo/video/cmu/BOR08_007.mpg,,,,,1996,Documentary,,00:00:59,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
671,http://www.ibiblio.org/openvideo/video/cmu/BOR08_008.mpg,,,,,1996,Documentary,,00:02:23,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
672,http://www.ibiblio.org/openvideo/video/cmu/BOR08_009.mpg,,,,,1996,Documentary,,00:03:15,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
673,http://www.ibiblio.org/openvideo/video/cmu/BOR08_010.mpg,,,,,1996,Documentary,,00:02:18,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
674,http://www.ibiblio.org/openvideo/video/cmu/BOR08_011.mpg,,,,,1996,Documentary,,00:04:16,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
675,http://www.ibiblio.org/openvideo/video/cmu/BOR08_012.mpg,,,,,1996,Documentary,,00:00:41,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
676,http://www.ibiblio.org/openvideo/video/cmu/BOR09_001.mpg,,,,,1991,Documentary,,00:01:17,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
677,http://www.ibiblio.org/openvideo/video/cmu/BOR09_002.mpg,,,,,1991,Documentary,,00:01:25,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
678,http://www.ibiblio.org/openvideo/video/cmu/BOR09_003.mpg,,,,,1991,Documentary,,00:01:59,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
679,http://www.ibiblio.org/openvideo/video/cmu/BOR09_004.mpg,,,,,1991,Documentary,,00:02:20,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
680,http://www.ibiblio.org/openvideo/video/cmu/BOR09_005.mpg,,,,,1991,Documentary,,00:02:11,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
681,http://www.ibiblio.org/openvideo/video/cmu/BOR09_006.mpg,,,,,1991,Documentary,,00:02:35,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
682,http://www.ibiblio.org/openvideo/video/cmu/BOR09_007.mpg,,,,,1991,Documentary,,00:01:15,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
683,http://www.ibiblio.org/openvideo/video/cmu/BOR09_008.mpg,,,,,1991,Documentary,,00:00:57,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
684,http://www.ibiblio.org/openvideo/video/cmu/BOR10_001.mpg,,,,,1990,Documentary,,00:01:01,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
685,http://www.ibiblio.org/openvideo/video/cmu/BOR10_002.mpg,,,,,1990,Documentary,,00:01:00,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
686,http://www.ibiblio.org/openvideo/video/cmu/BOR10_003.mpg,,,,,1990,Documentary,,00:03:29,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
687,http://www.ibiblio.org/openvideo/video/cmu/BOR10_004.mpg,,,,,1990,Documentary,,00:01:47,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
688,http://www.ibiblio.org/openvideo/video/cmu/BOR10_007.mpg,,,,,1990,Documentary,,00:00:47,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
689,http://www.ibiblio.org/openvideo/video/cmu/BOR10_005.mpg,,,,,1990,Documentary,,00:01:59,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
690,http://www.ibiblio.org/openvideo/video/cmu/BOR10_006.mpg,,,,,1990,Documentary,,00:01:05,Yes,Yes,Medium,English,Bureau of Reclamation,"Carnegie Mellon University, Informedia Project",Yes,1997,Carnegie Mellon University Informedia Project
719,http://www.ibiblio.org/openvideo/video/cmu/UGS01_001.mpg,,,,,1992,Documentary,Geology;,00:01:38,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
720,http://www.ibiblio.org/openvideo/video/cmu/UGS01_002.mpg,,,,,1992,Documentary,Geology;,00:01:32,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
721,http://www.ibiblio.org/openvideo/video/cmu/UGS01_003.mpg,,,,,1992,Documentary,Geology;,00:01:29,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
722,http://www.ibiblio.org/openvideo/video/cmu/UGS01_004.mpg,,,,,1992,Documentary,Geology;,00:02:40,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
723,http://www.ibiblio.org/openvideo/video/cmu/UGS01_005.mpg,,,,,1992,Documentary,Geology;,00:06:18,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
724,http://www.ibiblio.org/openvideo/video/cmu/UGS01_006.mpg,,,,,1992,Documentary,Geology;,00:01:52,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
725,http://www.ibiblio.org/openvideo/video/cmu/UGS01_007.mpg,,,,,1992,Documentary,Geology;,00:03:06,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
726,http://www.ibiblio.org/openvideo/video/cmu/UGS01_008.mpg,,,,,1992,Documentary,Geology;,00:01:40,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
727,http://www.ibiblio.org/openvideo/video/cmu/UGS01_009.mpg,,,,,1992,Documentary,Geology;,00:01:11,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
728,http://www.ibiblio.org/openvideo/video/cmu/UGS01_010.mpg,,,,,1992,Documentary,Geology;,00:02:13,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
729,http://www.ibiblio.org/openvideo/video/cmu/UGS01_011.mpg,,,,,1992,Documentary,Geology;,00:02:00,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
730,http://www.ibiblio.org/openvideo/video/cmu/UGS01_012.mpg,,,,,1992,Documentary,Geology;,00:01:37,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
731,http://www.ibiblio.org/openvideo/video/cmu/UGS02_001.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:01:59,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
732,http://www.ibiblio.org/openvideo/video/cmu/UGS02_002.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:00:54,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
733,http://www.ibiblio.org/openvideo/video/cmu/UGS02_003.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:01:12,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
734,http://www.ibiblio.org/openvideo/video/cmu/UGS02_004.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:02:03,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
735,http://www.ibiblio.org/openvideo/video/cmu/UGS02_005.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:02:40,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
736,http://www.ibiblio.org/openvideo/video/cmu/UGS02_006.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:04:49,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
737,http://www.ibiblio.org/openvideo/video/cmu/UGS02_007.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:02:00,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
738,http://www.ibiblio.org/openvideo/video/cmu/UGS02_008.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:04:13,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
739,http://www.ibiblio.org/openvideo/video/cmu/UGS02_009.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:03:49,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
740,http://www.ibiblio.org/openvideo/video/cmu/UGS02_010.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:02:41,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
741,http://www.ibiblio.org/openvideo/video/cmu/UGS02_011.mpg,,,,,1992,Documentary,Ocean;Mapping;Geology;,00:01:02,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
742,http://www.ibiblio.org/openvideo/video/cmu/UGS03_001.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:13,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
743,http://www.ibiblio.org/openvideo/video/cmu/UGS03_002.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:46,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
744,http://www.ibiblio.org/openvideo/video/cmu/UGS03_003.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:37,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
745,http://www.ibiblio.org/openvideo/video/cmu/UGS03_004.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:04:27,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
746,http://www.ibiblio.org/openvideo/video/cmu/UGS03_005.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:02:00,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
747,http://www.ibiblio.org/openvideo/video/cmu/UGS03_006.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:02:02,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
748,http://www.ibiblio.org/openvideo/video/cmu/UGS03_007.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:00:57,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
749,http://www.ibiblio.org/openvideo/video/cmu/UGS03_008.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:11,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
750,http://www.ibiblio.org/openvideo/video/cmu/UGS03_009.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:02,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
751,http://www.ibiblio.org/openvideo/video/cmu/UGS03_010.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:02:51,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
752,http://www.ibiblio.org/openvideo/video/cmu/UGS03_011.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:07:43,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
753,http://www.ibiblio.org/openvideo/video/cmu/UGS03_012.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:01:36,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
754,http://www.ibiblio.org/openvideo/video/cmu/UGS03_013.mpg,,,,,1993,Documentary,Natural Gas;Acid Rain;,00:00:53,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
755,http://www.ibiblio.org/openvideo/video/cmu/UGS04_001.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:01:18,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
756,http://www.ibiblio.org/openvideo/video/cmu/UGS04_002.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:01:41,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
757,http://www.ibiblio.org/openvideo/video/cmu/UGS04_003.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:01:31,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
758,http://www.ibiblio.org/openvideo/video/cmu/UGS04_004.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:01:19,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
759,http://www.ibiblio.org/openvideo/video/cmu/UGS04_005.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:04:56,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
760,http://www.ibiblio.org/openvideo/video/cmu/UGS04_006.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:02:25,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
761,http://www.ibiblio.org/openvideo/video/cmu/UGS04_007.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:04:08,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
762,http://www.ibiblio.org/openvideo/video/cmu/UGS04_008.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:04:05,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
763,http://www.ibiblio.org/openvideo/video/cmu/UGS04_009.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:02:40,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
764,http://www.ibiblio.org/openvideo/video/cmu/UGS04_010.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:00:33,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
765,http://www.ibiblio.org/openvideo/video/cmu/UGS04_011.mpg,,,,,1993,Documentary,Earthquakes;Computers;,00:01:52,Yes,Yes,Medium,English,United States Geological Survey,"Carnegie Mellon University, Informedia Project",Yes,1996,Carnegie Mellon University Informedia Project
