Id,MPEG-4
10247,http://www.ibiblio.org/openvideo/video/infoinlife/SecondLifePresentation.mp4
10248,http://www.ibiblio.org/openvideo/video/infoinlife/DanRussell.mp4
10250,http://www.ibiblio.org/openvideo/video/infoinlife/KirillFresenko.mp4
10251,http://www.ibiblio.org/openvideo/video/infoinlife/SooYoungRieh.mp4
10252,http://www.ibiblio.org/openvideo/video/infoinlife/BobSutor.mp4
10253,http://www.ibiblio.org/openvideo/video/infoinlife/75th_Anniversary_Finale.mp4
10254,http://www.ibiblio.org/openvideo/video/infoinlife/Dan_Gillmor.mp4
10255,http://www.ibiblio.org/openvideo/video/infoinlife/Gary_Marchionini-4-6-07.mp4
10256,http://www.ibiblio.org/openvideo/video/infoinlife/MariCarmenMarcos.mp4
10257,http://www.ibiblio.org/openvideo/video/infoinlife/Marchionini-11-jun-07.mp4
10258,http://www.ibiblio.org/openvideo/video/infoinlife/Wildemuth22-may-07.mp4
10259,http://www.ibiblio.org/openvideo/video/infoinlife/Marchionini-5-22-07.mp4
10260,http://www.ibiblio.org/openvideo/video/infoinlife/Dana_Boyd_Talk.mp4
10262,http://www.ibiblio.org/openvideo/video/infoinlife/Cory_D_Pwned.mp4
10263,http://www.ibiblio.org/openvideo/video/infoinlife/Cory-D-EFF.mp4
10264,http://www.ibiblio.org/openvideo/video/infoinlife/RobinMillerTalk.mp4
10265,http://www.ibiblio.org/openvideo/video/infoinlife/MoglenTalk.mp4
10266,http://www.ibiblio.org/openvideo/video/infoinlife/Lawrence_Lessig_Talk.mp4
10267,http://www.ibiblio.org/openvideo/video/infoinlife/sapna_kumar.mp4
10268,http://www.ibiblio.org/openvideo/video/infoinlife/Alex_Tropsha.mp4
10270,http://www.ibiblio.org/openvideo/video/infoinlife/Barbara_Rimer-Interview.mp4
10271,http://www.ibiblio.org/openvideo/video/infoinlife/KenBollen.mp4
10272,http://www.ibiblio.org/openvideo/video/infoinlife/ScottAdams.mp4
10273,http://www.ibiblio.org/openvideo/video/infoinlife/DianeKelly.mp4
10274,http://www.ibiblio.org/openvideo/video/infoinlife/DavidPontenzini.mp4
10275,http://www.ibiblio.org/openvideo/video/infoinlife/Lawrence_Grossberg.mp4
10276,http://www.ibiblio.org/openvideo/video/infoinlife/Jane_Greenberg.mp4
10277,http://www.ibiblio.org/openvideo/video/infoinlife/EvelynDanielInterview.mp4
10278,http://www.ibiblio.org/openvideo/video/infoinlife/Klinefelter.mp4
10279,http://www.ibiblio.org/openvideo/video/infoinlife/SarahMichalak.mp4
10280,http://www.ibiblio.org/openvideo/video/infoinlife/Mark_Winston_Interview.mp4
10281,http://www.ibiblio.org/openvideo/video/infoinlife/Joanne_Marshall.mp4
10282,http://www.ibiblio.org/openvideo/video/infoinlife/JeffPomerantz.mp4
10283,http://www.ibiblio.org/openvideo/video/infoinlife/Jose-Marie-Griffith-May31.mp4
10284,http://www.ibiblio.org/openvideo/video/infoinlife/stephanieHaas.mp4
10285,http://www.ibiblio.org/openvideo/video/infoinlife/Claudia_Gallop.mp4
10286,http://www.ibiblio.org/openvideo/video/infoinlife/SandraHughes-Hassell.mp4
10287,http://www.ibiblio.org/openvideo/video/infoinlife/helen_Tibbo.mp4
10288,http://www.ibiblio.org/openvideo/video/infoinlife/williamferris.mp4
10289,http://www.ibiblio.org/openvideo/video/infoinlife/BarbaraMoran.mp4
10290,http://www.ibiblio.org/openvideo/video/infoinlife/DeborahBarreau.mp4
10291,http://www.ibiblio.org/openvideo/video/infoinlife/DonKing.mp4
10292,http://www.ibiblio.org/openvideo/video/infoinlife/Javed_Mostafa.mp4
10293,http://www.ibiblio.org/openvideo/video/infoinlife/rebeccavargha.mp4
10294,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminarAnneBishop.mp4
10295,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminar-Chirag_shah.mp4
10296,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminar-Jackson_Fox.mp4
10298,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminar-John_Schaefer.mp4
10299,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminar-Lori_Eakin.mp4
10300,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminarTessa_Sullivan.mp4
10301,http://www.ibiblio.org/openvideo/video/infoinlife/DocSeminarYaxiaoSong.mp4
10302,http://www.ibiblio.org/openvideo/video/infoinlife/JimmyWalesTalk.mp4
10303,http://www.ibiblio.org/openvideo/video/infoinlife/JimmyWalesQA.mp4
10304,http://www.ibiblio.org/openvideo/video/infoinlife/SivaVaidhyanathan.mp4
10306,http://www.ibiblio.org/openvideo/video/infoinlife/RobertFu.mp4
10307,http://www.ibiblio.org/openvideo/video/infoinlife/INLS881-Amber-Cushing.mp4
10309,http://www.ibiblio.org/openvideo/video/infoinlife/INLS-Simon-Spiro.mp4
10310,http://www.ibiblio.org/openvideo/video/infoinlife/INLS881-Hollie-White.mp4
10311,http://www.ibiblio.org/openvideo/video/infoinlife/INLS881-Jacob-Kramer-Duffield.mp4
10312,http://www.ibiblio.org/openvideo/video/infoinlife/INLS881-Cindy-Schmidt.mp4
10313,http://www.ibiblio.org/openvideo/video/infoinlife/INLS818-Biometrics.mp4
10317,http://www.ibiblio.org/openvideo/video/infoinlife/TLT_Presentation_Lip_Sync.mp4
10318,http://www.ibiblio.org/openvideo/video/infoinlife/UNC-CH_TLT_Machinima.mp4
10319,http://www.ibiblio.org/openvideo/video/infoinlife/RayDiessenIBM.mp4
10320,http://www.ibiblio.org/openvideo/video/infoinlife/FENCHEN.mp4
10322,http://www.ibiblio.org/openvideo/video/infoinlife/NeoNote-For-YouTube.mp4
10323,http://www.ibiblio.org/openvideo/video/infoinlife/malcolmbrown.mp4
7053,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART1_1.mp4
7054,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART1_2.mp4
7055,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART1_3.mp4
7056,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART1_4.mp4
7057,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART1_5.mp4
7059,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_1.mp4
7060,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_2.mp4
7061,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_3.mp4
7062,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_4.mp4
7063,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_5.mp4
7064,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_6.mp4
7065,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART2_7.mp4
7066,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART3_0.mp4
7067,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART3_1.mp4
7068,http://www.ibiblio.org/openvideo/video/salton/mpeg4/SaltonSMART3_2.mp4
4490,http://www.ibiblio.org/openvideo/video/mpg4/167.avi
4489,http://www.ibiblio.org/openvideo/video/mpg4/166.avi
4482,http://www.ibiblio.org/openvideo/video/mpg4/164.avi
4455,http://www.ibiblio.org/openvideo/video/mpg4/163.avi
4452,http://ftp.archive.org/movies/divx/02022.avi
4447,http://www.ibiblio.org/openvideo/video/mpg4/162.avi
4445,http://www.ibiblio.org/openvideo/video/mpg4/161.avi
4431,http://ftp.archive.org/movies/divx/16235a.avi
4420,http://www.ibiblio.org/openvideo/video/mpg4/159.avi
4419,http://www.ibiblio.org/openvideo/video/mpg4/160.avi
4416,http://www.ibiblio.org/openvideo/video/mpg4/157.avi
4414,http://www.ibiblio.org/openvideo/video/mpg4/156.avi
4410,http://www.ibiblio.org/openvideo/video/mpg4/155.avi
4407,http://www.ibiblio.org/openvideo/video/mpg4/154.avi
4404,http://www.ibiblio.org/openvideo/video/mpg4/153.avi
4399,http://www.ibiblio.org/openvideo/video/mpg4/152.avi
4390,http://www.ibiblio.org/openvideo/video/mpg4/150.avi
4391,http://www.ibiblio.org/openvideo/video/mpg4/151.avi
4383,http://www.ibiblio.org/openvideo/video/mpg4/148.avi
4372,http://www.ibiblio.org/openvideo/video/mpg4/147.avi
4370,http://www.ibiblio.org/openvideo/video/mpg4/146.avi
4355,http://www.ibiblio.org/openvideo/video/mpg4/145.avi
4353,http://www.ibiblio.org/openvideo/video/mpg4/144.avi
4352,http://ftp.archive.org/movies/divx/07814.avi
4346,http://www.ibiblio.org/openvideo/video/mpg4/142.avi
4343,http://www.ibiblio.org/openvideo/video/mpg4/141.avi
4325,http://www.ibiblio.org/openvideo/video/mpg4/140.avi
4311,http://www.ibiblio.org/openvideo/video/mpg4/139.avi
4304,http://www.ibiblio.org/openvideo/video/mpg4/138.avi
4280,http://www.ibiblio.org/openvideo/video/mpg4/136.avi
4252,http://www.ibiblio.org/openvideo/video/mpg4/134.avi
4251,http://ftp.archive.org/movies/divx/06085a.avi
4250,http://ftp.archive.org/movies/divx/06085b.avi
4248,http://www.ibiblio.org/openvideo/video/mpg4/133.avi
4241,http://www.ibiblio.org/openvideo/video/mpg4/132.avi
4220,http://www.ibiblio.org/openvideo/video/mpg4/129.avi
4215,http://www.ibiblio.org/openvideo/video/mpg4/127.avi
4216,http://www.ibiblio.org/openvideo/video/mpg4/128.avi
4214,http://www.ibiblio.org/openvideo/video/mpg4/126.avi
4200,http://www.ibiblio.org/openvideo/video/mpg4/124.mp4
4198,http://www.ibiblio.org/openvideo/video/mpg4/123.mp4
4194,http://www.ibiblio.org/openvideo/video/mpg4/122.avi
4193,http://www.ibiblio.org/openvideo/video/mpg4/121.avi
4189,http://www.ibiblio.org/openvideo/video/mpg4/119.avi
4172,http://www.ibiblio.org/openvideo/video/mpg4/118.mp4
4169,http://www.ibiblio.org/openvideo/video/mpg4/117.avi
4160,http://www.ibiblio.org/openvideo/video/mpg4/116.avi
4154,http://www.ibiblio.org/openvideo/video/mpg4/115.avi
4134,http://www.ibiblio.org/openvideo/video/mpg4/114.avi
4125,http://www.ibiblio.org/openvideo/video/mpg4/113.avi
4124,http://www.ibiblio.org/openvideo/video/mpg4/112.avi
4121,http://www.ibiblio.org/openvideo/video/mpg4/111.avi
4114,http://www.ibiblio.org/openvideo/video/mpg4/109.avi
4107,http://movies03.archive.org/0/movies/National1933/National1933.avi
4071,http://www.ibiblio.org/openvideo/video/mpg4/108.avi
4070,http://movies03.archive.org/0/movies/NaturesC1930/NaturesC1930.avi
4069,http://movies03.archive.org/0/movies/Natureof1948/Natureof1948.avi
4067,http://www.ibiblio.org/openvideo/video/mpg4/107.avi
4066,http://www.ibiblio.org/openvideo/video/mpg4/106.avi
4064,http://movies03.archive.org/0/movies/MyDadsCo1946/MyDadsCo1946.avi
4048,http://www.ibiblio.org/openvideo/video/mpg4/103.avi
4047,http://www.ibiblio.org/openvideo/video/mpg4/101.avi
4042,http://www.ibiblio.org/openvideo/video/mpg4/100.avi
4036,http://movies03.archive.org/0/movies/MindYour1953/MindYour1953.avi
4034,http://movies03.archive.org/0/movies/MentalHe1952/MentalHe1952.avi
4035,http://www.ibiblio.org/openvideo/video/mpg4/98.avi
4031,http://www.ibiblio.org/openvideo/video/mpg4/95.avi
4029,http://movies03.archive.org/0/movies/MedicalA1950/MedicalA1950.avi
4027,http://www.ibiblio.org/openvideo/video/mpg4/94.avi
4020,http://www.ibiblio.org/openvideo/video/mpg4/93.avi
4009,http://www.ibiblio.org/openvideo/video/mpg4/92.avi
4007,http://ftp.archive.org/movies/divx/02581.avi
4000,http://movies03.archive.org/0/movies/LuckyStr1948_2/LuckyStr1948_2.avi
3999,http://movies03.archive.org/0/movies/LuckyStr1948/LuckyStr1948.avi
3997,http://movies03.archive.org/0/movies/Looktoth1953/Looktoth1953.avi
3998,http://www.ibiblio.org/openvideo/video/mpg4/91.avi
3994,http://movies03.archive.org/0/movies/LookatCa1955/LookatCa1955.avi
3993,http://movies03.archive.org/0/movies/LongWayH1956/LongWayH1956.avi
3992,http://movies03.archive.org/0/movies/LongStre1957/LongStre1957.avi
3990,http://movies03.archive.org/0/movies/LivingSt1958/LivingSt1958.avi
3987,http://movies03.archive.org/0/movies/Lindberg1927/Lindberg1927.avi
3985,http://movies03.archive.org/0/movies/LimaFami1944/LimaFami1944.avi
3986,http://movies03.archive.org/0/movies/LincolnH1915/LincolnH1915.avi
3984,http://movies03.archive.org/0/movies/Lima1944/Lima1944.avi
3983,http://movies03.archive.org/0/movies/LifeInsu1948/LifeInsu1948.avi
3982,http://movies03.archive.org/0/movies/Lifeinth1949/Lifeinth1949.avi
3981,http://movies03.archive.org/0/movies/Libraria1947/Libraria1947.avi
3978,http://movies03.archive.org/0/movies/LetsShar1950/LetsShar1950.avi
3979,http://movies03.archive.org/0/movies/LetterFr1944/LetterFr1944.avi
3976,http://movies03.archive.org/0/movies/LetsGoBo1955_2/LetsGoBo1955_2.avi
3977,http://movies03.archive.org/0/movies/LetsPlay1949/LetsPlay1949.avi
3975,http://movies03.archive.org/0/movies/LetsGoBo1955/LetsGoBo1955.avi
3974,http://movies03.archive.org/0/movies/LetsBeGo1953/LetsBeGo1953.avi
3973,http://movies03.archive.org/0/movies/LetYours1940/LetYours1940.avi
3970,http://movies03.archive.org/0/movies/LeaveItt1940/LeaveItt1940.avi
3969,http://movies03.archive.org/0/movies/Learning1959/Learning1959.avi
3968,http://movies03.archive.org/0/movies/LawandSo1949/LawandSo1949.avi
3967,http://movies03.archive.org/0/movies/Laborand1950/Laborand1950.avi
3966,http://movies03.archive.org/0/movies/LaPaz1943/LaPaz1943.avi
3964,http://movies03.archive.org/0/movies/Kinogram1924/Kinogram1924.avi
3965,http://movies03.archive.org/0/movies/Knightso1938/Knightso1938.avi
3961,http://movies03.archive.org/0/movies/KeytoOur1952/KeytoOur1952.avi
3960,http://movies03.archive.org/0/movies/KayStins1917/KayStins1917.avi
3947,http://www.ibiblio.org/openvideo/video/mpg4/87.mp4
3941,http://movies02.archive.org/0/movies/ItHappen1937/ItHappen1937.avi
3940,http://movies02.archive.org/3/movies/ItCantLa1944/ItCantLa1944.avi
3938,http://www.ibiblio.org/openvideo/video/mpg4/86.mp4
3937,http://www.ibiblio.org/openvideo/video/mpg4/85.avi
3936,http://movies02.archive.org/3/movies/Introduc1942/Introduc1942.avi
3934,http://movies02.archive.org/2/movies/Internat1941/Internat1941.avi
3935,http://movies02.archive.org/3/movies/Introduc1951/Introduc1951.avi
3933,http://movies02.archive.org/2/movies/Integrat1960/Integrat1960.avi
3931,http://movies02.archive.org/2/movies/InnerCit1958/InnerCit1958.avi
3932,http://movies02.archive.org/2/movies/InsideIn1941/InsideIn1941.avi
3929,http://www.ibiblio.org/openvideo/video/mpg4/84.avi
3927,http://movies02.archive.org/2/movies/IntheSub1957/IntheSub1957.avi
3926,http://movies02.archive.org/2/movies/IntheBeg1937/IntheBeg1937.avi
3919,http://movies02.archive.org/3/movies/IWanttoB1941/IWanttoB1941.avi
3920,http://movies02.archive.org/2/movies/Immigrat1946/Immigrat1946.avi
3921,http://movies02.archive.org/2/movies/InMyMerr1932/InMyMerr1932.avi
3915,http://movies02.archive.org/2/movies/HowYouSe1936/HowYouSe1936.avi
3914,http://movies02.archive.org/2/movies/HowtoUse1927/HowtoUse1927.avi
3913,http://movies02.archive.org/2/movies/HowtoUse1963/HowtoUse1963.avi
3911,http://www.ibiblio.org/openvideo/video/mpg4/83.avi
3909,http://movies02.archive.org/2/movies/HowtoGoP1954/HowtoGoP1954.avi
3906,http://movies02.archive.org/2/movies/HowtheEa1940/HowtheEa1940.avi
3907,http://movies02.archive.org/2/movies/HowtheEy1941/HowtheEy1941.avi
3908,http://movies02.archive.org/2/movies/HowtoBeW1949/HowtoBeW1949.avi
3902,http://movies02.archive.org/2/movies/HowHones1950/HowHones1950.avi
3904,http://movies02.archive.org/2/movies/HowMuchA1958/HowMuchA1958.avi
3900,http://movies02.archive.org/2/movies/HowDoYou1946/HowDoYou1946.avi
3898,http://movies02.archive.org/2/movies/Housingi1943/Housingi1943.avi
3896,http://movies02.archive.org/2/movies/HopeIsin1950/HopeIsin1950.avi
3894,http://movies02.archive.org/2/movies/Homesfor1946/Homesfor1946.avi
3895,http://movies03.archive.org/0/movies/Homesfor1946_2/Homesfor1946_2.avi
3892,http://movies02.archive.org/2/movies/HomeElec1944/HomeElec1944.avi
3893,http://movies02.archive.org/2/movies/Homeonth1942/Homeonth1942.avi
3891,http://www.ibiblio.org/openvideo/video/mpg4/80.avi
3890,http://movies02.archive.org/2/movies/HomeEcon1951/HomeEcon1951.avi
3889,http://www.ibiblio.org/openvideo/video/mpg4/79.avi
3887,http://movies02.archive.org/2/movies/Holidayf1951/Holidayf1951.avi
3886,http://movies02.archive.org/2/movies/Hired!1940/Hired!1940.avi
3884,http://movies03.archive.org/0/movies/HighwayH1956_2/HighwayH1956_2.avi
3883,http://movies02.archive.org/2/movies/HighwayH1956/HighwayH1956.avi
3880,http://movies02.archive.org/2/movies/HeresLoo1939/HeresLoo1939.avi
3873,http://ftp.archive.org/movies/divx/07870.avi
3872,http://ftp.archive.org/movies/divx/19515.avi
3870,http://ftp.archive.org/movies/divx/11809.avi
3871,http://ftp.archive.org/movies/divx/11814.avi
3868,http://ftp.archive.org/movies/divx/00345.avi
3866,http://ftp.archive.org/movies/divx/19619.avi
3864,http://ftp.archive.org/movies/divx/00338.avi
3863,http://ftp.archive.org/movies/divx/19670b.avi
3861,http://ftp.archive.org/movies/divx/00332.avi
3859,http://www.ibiblio.org/openvideo/video/mpg4/76.avi
3860,http://ftp.archive.org/movies/divx/20133.avi
3857,http://www.ibiblio.org/openvideo/video/mpg4/75.avi
3856,http://ftp.archive.org/movies/divx/20859b.avi
3855,http://ftp.archive.org/movies/divx/20859a.avi
3854,http://ftp.archive.org/movies/divx/07924c.avi
3853,http://ftp.archive.org/movies/divx/07924b.avi
3851,http://ftp.archive.org/movies/divx/11638.avi
3850,http://ftp.archive.org/movies/divx/36003.avi
3846,http://ftp.archive.org/movies/divx/06166.avi
3842,http://ftp.archive.org/movies/divx/07953.avi
3841,http://ftp.archive.org/movies/divx/06164.avi
3839,http://ftp.archive.org/movies/divx/00322.avi
3838,http://www.ibiblio.org/openvideo/video/mpg4/73.mp4
3837,http://www.ibiblio.org/openvideo/video/mpg4/72.avi
3834,http://www.ibiblio.org/openvideo/video/mpg4/71.mp4
3836,http://ftp.archive.org/movies/divx/19797.avi
3832,http://ftp.archive.org/movies/divx/07903.avi
3831,http://ftp.archive.org/movies/divx/29369.avi
3829,http://ftp.archive.org/movies/divx/36101.avi
3825,http://ftp.archive.org/movies/divx/07762c.avi
3812,http://www.ibiblio.org/openvideo/video/mpg4/70.avi
3807,http://ftp.archive.org/movies/divx/19567b.avi
3806,http://www.ibiblio.org/openvideo/video/mpg4/69.avi
3803,http://www.ibiblio.org/openvideo/video/mpg4/67.avi
3804,http://www.ibiblio.org/openvideo/video/mpg4/68.avi
3800,http://www.ibiblio.org/openvideo/video/mpg4/65.avi
3801,http://www.ibiblio.org/openvideo/video/mpg4/66.avi
3790,http://www.ibiblio.org/openvideo/video/mpg4/64.avi
3784,http://www.ibiblio.org/openvideo/video/mpg4/63.avi
3765,http://movies02.archive.org/2/movies/EyesandT1941/EyesandT1941.avi
3763,http://movies02.archive.org/2/movies/Experime1940/Experime1940.avi
3761,http://movies02.archive.org/2/movies/Everyday1948/Everyday1948.avi
3762,http://movies02.archive.org/2/movies/Exercise1949/Exercise1949.avi
3760,http://movies02.archive.org/2/movies/EveryMin1944/EveryMin1944.avi
3759,http://www.ibiblio.org/openvideo/video/mpg4/62.avi
3756,http://movies02.archive.org/2/movies/Emotiona1957/Emotiona1957.avi
3757,http://movies02.archive.org/2/movies/EnglishC1949/EnglishC1949.avi
3758,http://movies02.archive.org/2/movies/Escape1940/Escape1940.avi
3754,http://movies02.archive.org/2/movies/Electric1942/Electric1942.avi
3755,http://movies02.archive.org/2/movies/Emergenc1945/Emergenc1945.avi
3753,http://movies02.archive.org/2/movies/Eisenhow1956/Eisenhow1956.avi
3752,http://movies02.archive.org/2/movies/Eisenhow1952/Eisenhow1952.avi
3750,http://www.ibiblio.org/openvideo/video/mpg4/61.avi
3748,http://movies02.archive.org/2/movies/EatforHe1954/EatforHe1954.avi
3749,http://movies02.archive.org/2/movies/EdisonNe1906/EdisonNe1906.avi
3746,http://movies02.archive.org/2/movies/EasierWa1946/EasierWa1946.avi
3747,http://movies02.archive.org/2/movies/EasyDoes1940/EasyDoes1940.avi
3745,http://www.ibiblio.org/openvideo/video/mpg4/60.avi
3744,http://movies02.archive.org/2/movies/EarlySet1940/EarlySet1940.avi
3743,http://www.ibiblio.org/openvideo/video/mpg4/59.avi
3741,http://movies02.archive.org/2/movies/DuckandC1951/DuckandC1951.avi
3739,http://www.ibiblio.org/openvideo/video/mpg4/58.avi
3740,http://movies02.archive.org/2/movies/DrugAddi1951/DrugAddi1951.avi
3737,http://movies02.archive.org/2/movies/DropoutT1962/DropoutT1962.avi
3735,http://movies02.archive.org/2/movies/DowntheG1935/DowntheG1935.avi
3736,http://movies02.archive.org/2/movies/DrawingA1941/DrawingA1941.avi
3734,http://movies02.archive.org/2/movies/DoortoHe1941/DoortoHe1941.avi
3733,http://movies02.archive.org/2/movies/DontBeAf1953/DontBeAf1953.avi
3731,http://movies02.archive.org/2/movies/DoleAirR1927/DoleAirR1927.avi
3732,http://movies02.archive.org/2/movies/DontBeaS1947/DontBeaS1947.avi
3730,http://movies02.archive.org/3/movies/Doctorin1946_3/Doctorin1946_3.avi
3728,http://movies02.archive.org/2/movies/Doctorin1946/Doctorin1946.avi
3724,http://movies02.archive.org/2/movies/Dividean1943/Dividean1943.avi
3722,http://movies02.archive.org/2/movies/DinnerPa1945/DinnerPa1945.avi
3723,http://movies02.archive.org/2/movies/DistantD1972/DistantD1972.avi
3720,http://movies02.archive.org/2/movies/Developm1920/Developm1920.avi
3721,http://movies02.archive.org/2/movies/DiningTo1951/DiningTo1951.avi
3718,http://movies02.archive.org/2/movies/DetroitN1917/DetroitN1917.avi
3719,http://movies02.archive.org/2/movies/Developi1951/Developi1951.avi
3716,http://www.ibiblio.org/openvideo/video/mpg4/56.avi
3717,http://movies02.archive.org/2/movies/DetroitC1965/DetroitC1965.avi
3715,http://www.ibiblio.org/openvideo/video/mpg4/55.avi
3714,http://www.ibiblio.org/openvideo/video/mpg4/54.avi
3710,http://movies02.archive.org/1/movies/DesertEm1948/DesertEm1948.avi
3709,http://movies02.archive.org/1/movies/Democrac1940/Democrac1940.avi
3707,http://movies02.archive.org/1/movies/DeathtoW1947/DeathtoW1947.avi
3706,http://movies02.archive.org/2/movies/Deadline1946_2/Deadline1946_2.avi
3704,http://movies02.archive.org/1/movies/DeadFair1940/DeadFair1940.avi
3703,http://movies02.archive.org/1/movies/DaysofOu1955/DaysofOu1955.avi
3702,http://movies02.archive.org/1/movies/DayofTha1951/DayofTha1951.avi
3701,http://ftp.archive.org/movies/divx/02413.avi
3700,http://movies02.archive.org/2/movies/DayinAme1968_2/DayinAme1968_2.avi
3698,http://movies02.archive.org/2/movies/DayCalle1955_2/DayCalle1955_2.avi
3699,http://www.ibiblio.org/openvideo/video/mpg4/53.avi
3697,http://movies02.archive.org/1/movies/DayCalle1955/DayCalle1955.avi
3696,http://movies02.archive.org/1/movies/Dayatthe1928/Dayatthe1928.avi
3695,http://www.ibiblio.org/openvideo/video/mpg4/52.avi
3692,http://movies02.archive.org/1/movies/Darkness1955/Darkness1955.avi
3689,http://movies02.archive.org/1/movies/CrimeofK1950/CrimeofK1950.avi
3688,http://www.ibiblio.org/openvideo/video/mpg4/51.avi
3687,http://movies02.archive.org/1/movies/CookingT1949/CookingT1949.avi
3685,http://www.ibiblio.org/openvideo/video/mpg4/50.avi
3686,http://movies02.archive.org/1/movies/ControlY1950/ControlY1950.avi
3683,http://movies02.archive.org/1/movies/Consumer1960/Consumer1960.avi
3681,http://movies02.archive.org/1/movies/Conquerb1943/Conquerb1943.avi
3682,http://movies02.archive.org/1/movies/Conqueri1937/Conqueri1937.avi
3680,http://movies02.archive.org/1/movies/ConeyIsl1940/ConeyIsl1940.avi
3678,http://movies02.archive.org/1/movies/Completi1914/Completi1914.avi
3677,http://movies02.archive.org/1/movies/Communit1959/Communit1959.avi
3676,http://movies02.archive.org/1/movies/Communis1952/Communis1952.avi
3673,http://movies02.archive.org/1/movies/CommandP1942/CommandP1942.avi
3674,http://movies02.archive.org/1/movies/Communic1927/Communic1927.avi
3672,http://movies02.archive.org/1/movies/CombatFa1945/CombatFa1945.avi
3668,http://movies02.archive.org/1/movies/CombatAm1945/CombatAm1945.avi
3666,http://movies02.archive.org/1/movies/Columbia1969/Columbia1969.avi
3665,http://movies02.archive.org/1/movies/ColoritC1966/ColoritC1966.avi
3664,http://www.ibiblio.org/openvideo/video/mpg4/48.avi
3661,http://movies02.archive.org/1/movies/CoastGua1943/CoastGua1943.avi
3662,http://www.ibiblio.org/openvideo/video/mpg4/47.avi
3659,http://movies02.archive.org/1/movies/CloseHar1942/CloseHar1942.avi
3660,http://www.ibiblio.org/openvideo/video/mpg4/46.avi
3651,http://movies02.archive.org/1/movies/ClassicT1948/ClassicT1948.avi
3652,http://movies02.archive.org/1/movies/ClassicT1948_2/ClassicT1948_2.avi
3650,http://movies02.archive.org/1/movies/CivilWar1954/CivilWar1954.avi
3649,http://movies02.archive.org/1/movies/CityWate1941/CityWate1941.avi
3644,http://movies02.archive.org/1/movies/Choosing1950/Choosing1950.avi
3645,http://movies02.archive.org/1/movies/CindyGoe1955/CindyGoe1955.avi
3643,http://movies02.archive.org/1/movies/Choosing1963/Choosing1963.avi
3641,http://movies02.archive.org/1/movies/ChineseL1925/ChineseL1925.avi
3642,http://movies02.archive.org/1/movies/Chinooks1940/Chinooks1940.avi
3639,http://movies02.archive.org/1/movies/ChinaCli1935/ChinaCli1935.avi
3640,http://ftp.archive.org/movies/divx/10075.avi
3638,http://movies02.archive.org/1/movies/Children1941/Children1941.avi
3637,http://movies02.archive.org/1/movies/Children1940/Children1940.avi
3636,http://movies02.archive.org/1/movies/ChildWen1942/ChildWen1942.avi
3635,http://movies02.archive.org/1/movies/Chickeno1948/Chickeno1948.avi
3634,http://www.ibiblio.org/openvideo/video/mpg4/45.avi
3620,http://movies02.archive.org/1/movies/Cheerios1960/Cheerios1960.avi
3615,http://movies02.archive.org/1/movies/Challeng1961_2/Challeng1961_2.avi
3616,http://movies02.archive.org/1/movies/Challeng1944/Challeng1944.avi
3617,http://movies02.archive.org/1/movies/Chanceto1950/Chanceto1950.avi
3614,http://movies02.archive.org/1/movies/Challeng1961/Challeng1961.avi
3613,http://movies02.archive.org/1/movies/Centuryo1933/Centuryo1933.avi
3612,http://www.ibiblio.org/openvideo/video/mpg4/44.avi
3610,http://movies02.archive.org/1/movies/Ceilingo1945/Ceilingo1945.avi
3596,http://www.ibiblio.org/openvideo/video/mpg4/43.avi
3594,http://movies02.archive.org/1/movies/BusDrive1946/BusDrive1946.avi
3595,http://movies02.archive.org/1/movies/Business1968/Business1968.avi
3592,http://movies02.archive.org/1/movies/Building1948/Building1948.avi
3593,http://movies02.archive.org/1/movies/BullyThe1952/BullyThe1952.avi
3591,http://movies02.archive.org/1/movies/BuildYou1948/BuildYou1948.avi
3587,http://www.ibiblio.org/openvideo/video/mpg4/42.avi
3586,http://www.ibiblio.org/openvideo/video/mpg4/41.avi
3583,http://www.ibiblio.org/openvideo/video/mpg4/40.avi
3582,http://www.ibiblio.org/openvideo/video/mpg4/39.avi
